Ticker,Event_Date,Event_Type
LLY,2009-07-22,Earnings Call
LLY,2009-10-21,Earnings Call
LLY,2010-01-28,Earnings Call
LLY,2010-04-19,Earnings Call
LLY,2010-07-22,Earnings Call
LLY,2010-10-21,Earnings Call
LLY,2011-01-27,Earnings Call
LLY,2011-04-18,Earnings Call
LLY,2011-07-21,Earnings Call
LLY,2011-10-20,Earnings Call
LLY,2012-01-11,Earnings Call
LLY,2012-01-31,Earnings Call
LLY,2012-04-10,Earnings Call
LLY,2012-04-25,Earnings Call
LLY,2012-06-12,Earnings Call
LLY,2012-07-25,Earnings Call
LLY,2012-10-24,Earnings Call
LLY,2013-01-04,Earnings Call
LLY,2013-01-29,Earnings Call
LLY,2013-03-12,Earnings Call
LLY,2013-04-24,Earnings Call
LLY,2013-06-12,Earnings Call
LLY,2013-07-12,Earnings Call
LLY,2013-07-24,Earnings Call
LLY,2013-10-23,Earnings Call
LLY,2014-01-30,Earnings Call
LLY,2014-03-04,Earnings Call
LLY,2014-04-24,Earnings Call
LLY,2014-05-29,Earnings Call
LLY,2014-06-04,Earnings Call
LLY,2014-07-25,Earnings Call
LLY,2014-10-24,Earnings Call
LLY,2015-01-07,Earnings Call
LLY,2015-01-30,Earnings Call
LLY,2015-04-23,Earnings Call
LLY,2015-07-23,Earnings Call
LLY,2015-10-22,Earnings Call
LLY,2016-01-28,Earnings Call
LLY,2016-04-26,Earnings Call
LLY,2016-07-26,Earnings Call
LLY,2016-10-25,Earnings Call
LLY,2017-01-31,Earnings Call
LLY,2017-04-26,Earnings Call
LLY,2017-07-25,Earnings Call
LLY,2017-10-24,Earnings Call
LLY,2017-12-13,Earnings Call
LLY,2018-01-31,Earnings Call
LLY,2018-04-25,Earnings Call
LLY,2018-07-24,Earnings Call
LLY,2018-09-12,Earnings Call
LLY,2018-11-06,Earnings Call
LLY,2019-01-09,Earnings Call
LLY,2019-02-06,Earnings Call
LLY,2019-02-27,Earnings Call
LLY,2019-03-11,Earnings Call
LLY,2019-04-30,Earnings Call
LLY,2019-06-12,Earnings Call
LLY,2019-07-30,Earnings Call
LLY,2019-10-02,Earnings Call
LLY,2019-10-23,Earnings Call
LLY,2020-01-15,Earnings Call
LLY,2020-01-30,Earnings Call
LLY,2020-04-23,Earnings Call
LLY,2020-06-11,Earnings Call
LLY,2020-07-30,Earnings Call
LLY,2020-10-27,Earnings Call
LLY,2021-01-29,Earnings Call
LMT,2008-01-25,Earnings Call
LMT,2008-04-22,Earnings Call
LMT,2008-07-23,Earnings Call
LMT,2008-10-21,Earnings Call
LMT,2009-01-23,Earnings Call
LMT,2009-04-21,Earnings Call
LMT,2009-07-21,Earnings Call
LMT,2009-10-20,Earnings Call
LMT,2010-01-28,Earnings Call
LMT,2010-04-21,Earnings Call
LMT,2010-07-27,Earnings Call
LMT,2010-10-19,Earnings Call
LMT,2011-01-28,Earnings Call
LMT,2011-04-26,Earnings Call
LMT,2011-07-26,Earnings Call
LMT,2011-10-27,Earnings Call
LMT,2012-01-27,Earnings Call
LMT,2012-04-26,Earnings Call
LMT,2012-07-24,Earnings Call
LMT,2012-10-25,Earnings Call
LMT,2012-11-12,Earnings Call
LMT,2013-01-24,Earnings Call
LMT,2013-03-05,Earnings Call
LMT,2013-04-23,Earnings Call
LMT,2013-05-30,Earnings Call
LMT,2013-07-23,Earnings Call
LMT,2013-10-22,Earnings Call
LMT,2014-01-23,Earnings Call
LMT,2014-04-22,Earnings Call
LMT,2014-05-29,Earnings Call
LMT,2014-07-22,Earnings Call
LMT,2014-10-21,Earnings Call
LMT,2015-01-27,Earnings Call
LMT,2015-04-21,Earnings Call
LMT,2015-07-20,Earnings Call
LMT,2015-10-20,Earnings Call
LMT,2016-01-26,Earnings Call
LMT,2016-04-26,Earnings Call
LMT,2016-07-19,Earnings Call
LMT,2016-10-25,Earnings Call
LMT,2017-01-24,Earnings Call
LMT,2017-04-26,Earnings Call
LMT,2017-07-18,Earnings Call
LMT,2017-10-24,Earnings Call
LMT,2018-01-29,Earnings Call
LMT,2018-04-25,Earnings Call
LMT,2018-07-24,Earnings Call
LMT,2018-10-23,Earnings Call
LMT,2019-01-29,Earnings Call
LMT,2019-03-07,Earnings Call
LMT,2019-04-23,Earnings Call
LMT,2019-07-24,Earnings Call
LMT,2019-10-22,Earnings Call
LMT,2019-12-05,Earnings Call
LMT,2020-01-28,Earnings Call
LMT,2020-04-21,Earnings Call
LMT,2020-05-27,Earnings Call
LMT,2020-06-02,Earnings Call
LMT,2020-07-21,Earnings Call
LMT,2020-10-20,Earnings Call
LMT,2021-01-26,Earnings Call
MA,2007-05-02,Earnings Call
MA,2007-08-01,Earnings Call
MA,2007-10-31,Earnings Call
MA,2008-02-01,Earnings Call
MA,2008-04-29,Earnings Call
MA,2008-07-31,Earnings Call
MA,2008-11-04,Earnings Call
MA,2009-02-05,Earnings Call
MA,2009-05-01,Earnings Call
MA,2009-07-30,Earnings Call
MA,2009-11-03,Earnings Call
MA,2010-02-04,Earnings Call
MA,2010-05-05,Earnings Call
MA,2010-08-03,Earnings Call
MA,2010-11-02,Earnings Call
MA,2011-02-03,Earnings Call
MA,2011-05-03,Earnings Call
MA,2011-08-03,Earnings Call
MA,2011-09-16,Earnings Call
MA,2011-11-02,Earnings Call
MA,2012-02-02,Earnings Call
MA,2012-05-02,Earnings Call
MA,2012-05-08,Earnings Call
MA,2012-08-01,Earnings Call
MA,2012-10-31,Earnings Call
MA,2013-01-31,Earnings Call
MA,2013-05-01,Earnings Call
MA,2013-06-12,Earnings Call
MA,2013-07-31,Earnings Call
MA,2013-09-12,Earnings Call
MA,2013-09-24,Earnings Call
MA,2013-10-31,Earnings Call
MA,2014-01-31,Earnings Call
MA,2014-05-01,Earnings Call
MA,2014-05-19,Earnings Call
MA,2014-06-11,Earnings Call
MA,2014-07-31,Earnings Call
MA,2014-09-18,Earnings Call
MA,2014-10-30,Earnings Call
MA,2014-11-21,Earnings Call
MA,2015-01-30,Earnings Call
MA,2015-03-23,Earnings Call
MA,2015-04-29,Earnings Call
MA,2015-05-28,Earnings Call
MA,2015-06-02,Earnings Call
MA,2015-07-29,Earnings Call
MA,2015-09-10,Earnings Call
MA,2015-10-29,Earnings Call
MA,2016-01-29,Earnings Call
MA,2016-03-15,Earnings Call
MA,2016-04-28,Earnings Call
MA,2016-05-24,Earnings Call
MA,2016-06-15,Earnings Call
MA,2016-07-28,Earnings Call
MA,2016-09-09,Earnings Call
MA,2016-10-28,Earnings Call
MA,2017-01-31,Earnings Call
MA,2017-03-16,Earnings Call
MA,2017-05-02,Earnings Call
MA,2017-05-22,Earnings Call
MA,2017-05-31,Earnings Call
MA,2017-06-14,Earnings Call
MA,2017-07-27,Earnings Call
MA,2017-09-13,Earnings Call
MA,2017-10-31,Earnings Call
MA,2018-02-01,Earnings Call
MA,2018-03-08,Earnings Call
MA,2018-03-14,Earnings Call
MA,2018-05-02,Earnings Call
MA,2018-05-16,Earnings Call
MA,2018-05-30,Earnings Call
MA,2018-06-13,Earnings Call
MA,2018-06-14,Earnings Call
MA,2018-07-26,Earnings Call
MA,2018-09-12,Earnings Call
MA,2018-09-20,Earnings Call
MA,2018-10-30,Earnings Call
MA,2018-11-13,Earnings Call
MA,2019-01-31,Earnings Call
MA,2019-03-08,Earnings Call
MA,2019-04-30,Earnings Call
MA,2019-05-29,Earnings Call
MA,2019-06-05,Earnings Call
MA,2019-06-12,Earnings Call
MA,2019-06-25,Earnings Call
MA,2019-07-30,Earnings Call
MA,2019-09-13,Earnings Call
MA,2019-09-19,Earnings Call
MA,2019-10-29,Earnings Call
MA,2020-01-29,Earnings Call
MA,2020-03-06,Earnings Call
MA,2020-03-10,Earnings Call
MA,2020-04-29,Earnings Call
MA,2020-05-29,Earnings Call
MA,2020-06-03,Earnings Call
MA,2020-06-09,Earnings Call
MA,2020-07-30,Earnings Call
MA,2020-10-28,Earnings Call
MA,2021-01-29,Earnings Call
MCD,2006-01-26,Earnings Call
MCD,2006-04-22,Earnings Call
MCD,2006-07-25,Earnings Call
MCD,2006-10-19,Earnings Call
MCD,2007-01-24,Earnings Call
MCD,2007-04-20,Earnings Call
MCD,2007-07-24,Earnings Call
MCD,2007-10-19,Earnings Call
MCD,2008-01-28,Earnings Call
MCD,2008-04-22,Earnings Call
MCD,2008-07-24,Earnings Call
MCD,2008-10-22,Earnings Call
MCD,2009-01-26,Earnings Call
MCD,2009-04-22,Earnings Call
MCD,2009-07-23,Earnings Call
MCD,2010-01-22,Earnings Call
MCD,2010-04-21,Earnings Call
MCD,2010-10-26,Earnings Call
MCD,2011-01-24,Earnings Call
MCD,2011-04-22,Earnings Call
MCD,2011-07-22,Earnings Call
MCD,2011-10-21,Earnings Call
MCD,2011-11-10,Earnings Call
MCD,2012-01-24,Earnings Call
MCD,2012-04-20,Earnings Call
MCD,2012-07-23,Earnings Call
MCD,2012-10-19,Earnings Call
MCD,2013-01-23,Earnings Call
MCD,2013-04-19,Earnings Call
MCD,2013-05-23,Earnings Call
MCD,2013-05-29,Earnings Call
MCD,2013-07-22,Earnings Call
MCD,2013-09-11,Earnings Call
MCD,2013-10-21,Earnings Call
MCD,2014-01-23,Earnings Call
MCD,2014-04-22,Earnings Call
MCD,2014-05-23,Earnings Call
MCD,2014-05-28,Earnings Call
MCD,2014-07-22,Earnings Call
MCD,2014-10-21,Earnings Call
MCD,2014-11-20,Earnings Call
MCD,2015-01-23,Earnings Call
MCD,2015-03-05,Earnings Call
MCD,2015-04-22,Earnings Call
MCD,2015-07-23,Earnings Call
MCD,2015-10-22,Earnings Call
MCD,2016-01-25,Earnings Call
MCD,2016-03-16,Earnings Call
MCD,2016-04-22,Earnings Call
MCD,2016-06-02,Earnings Call
MCD,2016-07-26,Earnings Call
MCD,2016-10-21,Earnings Call
MCD,2017-01-23,Earnings Call
MCD,2017-04-26,Earnings Call
MCD,2017-05-25,Earnings Call
MCD,2017-06-01,Earnings Call
MCD,2017-07-25,Earnings Call
MCD,2017-10-24,Earnings Call
MCD,2017-11-15,Earnings Call
MCD,2018-01-30,Earnings Call
MCD,2018-03-14,Earnings Call
MCD,2018-04-30,Earnings Call
MCD,2018-05-25,Earnings Call
MCD,2018-06-01,Earnings Call
MCD,2018-07-26,Earnings Call
MCD,2018-10-23,Earnings Call
MCD,2019-01-30,Earnings Call
MCD,2019-03-15,Earnings Call
MCD,2019-04-30,Earnings Call
MCD,2019-07-26,Earnings Call
MCD,2019-10-22,Earnings Call
MCD,2020-01-29,Earnings Call
MCD,2020-04-30,Earnings Call
MCD,2020-06-16,Earnings Call
MCD,2020-07-28,Earnings Call
MCD,2020-11-09,Earnings Call
MCD,2021-01-28,Earnings Call
MCO,2007-10-25,Earnings Call
MCO,2008-02-08,Earnings Call
MCO,2008-04-23,Earnings Call
MCO,2008-07-30,Earnings Call
MCO,2008-10-29,Earnings Call
MCO,2009-02-05,Earnings Call
MCO,2009-04-29,Earnings Call
MCO,2009-07-29,Earnings Call
MCO,2009-10-30,Earnings Call
MCO,2010-02-04,Earnings Call
MCO,2010-04-21,Earnings Call
MCO,2010-07-31,Earnings Call
MCO,2010-10-28,Earnings Call
MCO,2011-02-03,Earnings Call
MCO,2011-04-27,Earnings Call
MCO,2011-07-28,Earnings Call
MCO,2011-10-27,Earnings Call
MCO,2012-02-08,Earnings Call
MCO,2012-03-23,Earnings Call
MCO,2012-04-26,Earnings Call
MCO,2012-05-15,Earnings Call
MCO,2012-07-27,Earnings Call
MCO,2012-09-13,Earnings Call
MCO,2012-10-26,Earnings Call
MCO,2012-11-14,Earnings Call
MCO,2012-12-05,Earnings Call
MCO,2013-02-08,Earnings Call
MCO,2013-05-03,Earnings Call
MCO,2013-07-24,Earnings Call
MCO,2013-10-25,Earnings Call
MCO,2014-02-07,Earnings Call
MCO,2014-04-25,Earnings Call
MCO,2014-07-25,Earnings Call
MCO,2014-10-24,Earnings Call
MCO,2015-02-06,Earnings Call
MCO,2015-05-01,Earnings Call
MCO,2015-07-24,Earnings Call
MCO,2015-10-30,Earnings Call
MCO,2015-12-09,Earnings Call
MCO,2016-02-05,Earnings Call
MCO,2016-04-30,Earnings Call
MCO,2016-07-22,Earnings Call
MCO,2016-10-21,Earnings Call
MCO,2017-02-18,Earnings Call
MCO,2017-05-05,Earnings Call
MCO,2017-07-21,Earnings Call
MCO,2017-09-12,Earnings Call
MCO,2017-11-04,Earnings Call
MCO,2018-02-09,Earnings Call
MCO,2018-04-28,Earnings Call
MCO,2018-07-27,Earnings Call
MCO,2018-10-26,Earnings Call
MCO,2019-02-15,Earnings Call
MCO,2019-04-24,Earnings Call
MCO,2019-07-31,Earnings Call
MCO,2019-10-31,Earnings Call
MCO,2020-02-13,Earnings Call
MCO,2020-05-01,Earnings Call
MCO,2020-07-31,Earnings Call
MCO,2020-10-30,Earnings Call
MCO,2021-02-12,Earnings Call
MDT,2007-08-22,Earnings Call
MDT,2008-02-19,Earnings Call
MDT,2008-05-20,Earnings Call
MDT,2008-08-19,Earnings Call
MDT,2009-02-17,Earnings Call
MDT,2009-05-19,Earnings Call
MDT,2009-08-25,Earnings Call
MDT,2009-11-24,Earnings Call
MDT,2010-02-23,Earnings Call
MDT,2010-05-25,Earnings Call
MDT,2010-08-24,Earnings Call
MDT,2010-11-23,Earnings Call
MDT,2011-02-22,Earnings Call
MDT,2011-05-24,Earnings Call
MDT,2011-08-23,Earnings Call
MDT,2011-08-25,Earnings Call
MDT,2011-11-22,Earnings Call
MDT,2012-02-21,Earnings Call
MDT,2012-05-22,Earnings Call
MDT,2012-06-02,Earnings Call
MDT,2012-08-21,Earnings Call
MDT,2012-11-20,Earnings Call
MDT,2013-01-07,Earnings Call
MDT,2013-02-19,Earnings Call
MDT,2013-03-06,Earnings Call
MDT,2013-03-13,Earnings Call
MDT,2013-05-21,Earnings Call
MDT,2013-05-31,Earnings Call
MDT,2013-06-13,Earnings Call
MDT,2013-08-20,Earnings Call
MDT,2013-08-22,Earnings Call
MDT,2013-09-10,Earnings Call
MDT,2013-11-02,Earnings Call
MDT,2013-11-19,Earnings Call
MDT,2013-12-04,Earnings Call
MDT,2013-12-10,Earnings Call
MDT,2014-02-18,Earnings Call
MDT,2014-03-05,Earnings Call
MDT,2014-05-20,Earnings Call
MDT,2014-06-11,Earnings Call
MDT,2014-06-17,Earnings Call
MDT,2014-08-19,Earnings Call
MDT,2014-11-18,Earnings Call
MDT,2015-02-17,Earnings Call
MDT,2015-06-02,Earnings Call
MDT,2015-09-03,Earnings Call
MDT,2015-09-17,Earnings Call
MDT,2015-12-04,Earnings Call
MDT,2016-03-01,Earnings Call
MDT,2016-05-31,Earnings Call
MDT,2016-08-25,Earnings Call
MDT,2016-11-22,Earnings Call
MDT,2017-02-21,Earnings Call
MDT,2017-05-25,Earnings Call
MDT,2017-08-22,Earnings Call
MDT,2017-11-21,Earnings Call
MDT,2018-02-20,Earnings Call
MDT,2018-05-24,Earnings Call
MDT,2018-08-21,Earnings Call
MDT,2018-09-06,Earnings Call
MDT,2018-11-20,Earnings Call
MDT,2019-02-19,Earnings Call
MDT,2019-02-27,Earnings Call
MDT,2019-03-11,Earnings Call
MDT,2019-03-12,Earnings Call
MDT,2019-05-23,Earnings Call
MDT,2019-08-20,Earnings Call
MDT,2019-09-05,Earnings Call
MDT,2019-11-19,Earnings Call
MDT,2020-02-18,Earnings Call
MDT,2020-05-21,Earnings Call
MDT,2020-05-29,Earnings Call
MDT,2020-06-03,Earnings Call
MDT,2020-06-09,Earnings Call
MDT,2020-08-25,Earnings Call
MDT,2020-11-24,Earnings Call
MDT,2020-12-11,Earnings Call
MDT,2021-02-23,Earnings Call
MET,2008-02-07,Earnings Call
MET,2008-05-02,Earnings Call
MET,2008-07-30,Earnings Call
MET,2008-10-08,Earnings Call
MET,2008-10-31,Earnings Call
MET,2009-02-04,Earnings Call
MET,2009-05-01,Earnings Call
MET,2009-07-31,Earnings Call
MET,2009-10-30,Earnings Call
MET,2010-02-03,Earnings Call
MET,2010-04-30,Earnings Call
MET,2010-07-30,Earnings Call
MET,2010-10-29,Earnings Call
MET,2011-02-10,Earnings Call
MET,2011-05-05,Earnings Call
MET,2011-07-29,Earnings Call
MET,2011-10-28,Earnings Call
MET,2011-12-05,Earnings Call
MET,2012-02-15,Earnings Call
MET,2012-04-27,Earnings Call
MET,2012-05-23,Earnings Call
MET,2012-08-03,Earnings Call
MET,2012-09-12,Earnings Call
MET,2012-11-01,Earnings Call
MET,2012-12-13,Earnings Call
MET,2013-02-14,Earnings Call
MET,2013-02-15,Earnings Call
MET,2013-05-02,Earnings Call
MET,2013-05-21,Earnings Call
MET,2013-08-01,Earnings Call
MET,2013-09-18,Earnings Call
MET,2013-09-25,Earnings Call
MET,2013-10-31,Earnings Call
MET,2013-12-12,Earnings Call
MET,2014-02-13,Earnings Call
MET,2014-05-01,Earnings Call
MET,2014-07-31,Earnings Call
MET,2014-10-30,Earnings Call
MET,2015-02-12,Earnings Call
MET,2015-05-07,Earnings Call
MET,2015-07-30,Earnings Call
MET,2015-11-05,Earnings Call
MET,2016-02-04,Earnings Call
MET,2016-05-05,Earnings Call
MET,2016-08-04,Earnings Call
MET,2016-11-03,Earnings Call
MET,2017-02-02,Earnings Call
MET,2017-05-04,Earnings Call
MET,2017-08-03,Earnings Call
MET,2017-11-02,Earnings Call
MET,2018-02-14,Earnings Call
MET,2018-05-03,Earnings Call
MET,2018-08-02,Earnings Call
MET,2018-11-02,Earnings Call
MET,2018-12-14,Earnings Call
MET,2019-02-07,Earnings Call
MET,2019-05-02,Earnings Call
MET,2019-08-01,Earnings Call
MET,2019-09-04,Earnings Call
MET,2019-10-31,Earnings Call
MET,2020-02-06,Earnings Call
MET,2020-05-07,Earnings Call
MET,2020-08-06,Earnings Call
MET,2020-11-05,Earnings Call
MS,2007-03-21,Earnings Call
MS,2007-06-20,Earnings Call
MS,2007-09-19,Earnings Call
MS,2007-12-19,Earnings Call
MS,2008-03-19,Earnings Call
MS,2008-06-18,Earnings Call
MS,2008-09-17,Earnings Call
MS,2008-12-17,Earnings Call
MS,2009-01-14,Earnings Call
MS,2009-04-22,Earnings Call
MS,2009-07-23,Earnings Call
MS,2009-10-21,Earnings Call
MS,2010-01-20,Earnings Call
MS,2010-04-21,Earnings Call
MS,2010-07-21,Earnings Call
MS,2010-10-21,Earnings Call
MS,2011-01-21,Earnings Call
MS,2011-04-21,Earnings Call
MS,2011-07-21,Earnings Call
MS,2011-10-19,Earnings Call
MS,2012-01-19,Earnings Call
MS,2012-04-19,Earnings Call
MS,2012-07-19,Earnings Call
MS,2012-10-18,Earnings Call
MS,2013-01-18,Earnings Call
MS,2013-02-14,Earnings Call
MS,2013-04-18,Earnings Call
MS,2013-05-16,Earnings Call
MS,2013-07-18,Earnings Call
MS,2013-10-18,Earnings Call
MS,2013-12-10,Earnings Call
MS,2014-01-17,Earnings Call
MS,2014-02-16,Earnings Call
MS,2014-04-17,Earnings Call
MS,2014-06-11,Earnings Call
MS,2014-07-17,Earnings Call
MS,2014-08-01,Earnings Call
MS,2014-10-17,Earnings Call
MS,2015-01-21,Earnings Call
MS,2015-04-20,Earnings Call
MS,2015-04-30,Earnings Call
MS,2015-07-20,Earnings Call
MS,2015-10-19,Earnings Call
MS,2016-01-19,Earnings Call
MS,2016-04-18,Earnings Call
MS,2016-07-20,Earnings Call
MS,2016-10-19,Earnings Call
MS,2017-01-17,Earnings Call
MS,2017-04-19,Earnings Call
MS,2017-05-31,Earnings Call
MS,2017-07-19,Earnings Call
MS,2017-10-17,Earnings Call
MS,2018-01-18,Earnings Call
MS,2018-04-18,Earnings Call
MS,2018-07-18,Earnings Call
MS,2018-10-16,Earnings Call
MS,2019-01-17,Earnings Call
MS,2019-04-17,Earnings Call
MS,2019-07-18,Earnings Call
MS,2019-10-17,Earnings Call
MS,2020-01-16,Earnings Call
MS,2020-04-16,Earnings Call
MS,2020-06-10,Earnings Call
MS,2020-07-16,Earnings Call
MS,2020-10-15,Earnings Call
MSFT,2006-01-27,Earnings Call
MSFT,2006-04-28,Earnings Call
MSFT,2006-07-21,Earnings Call
MSFT,2006-10-27,Earnings Call
MSFT,2007-01-26,Earnings Call
MSFT,2007-04-27,Earnings Call
MSFT,2007-07-20,Earnings Call
MSFT,2007-10-26,Earnings Call
MSFT,2008-01-08,Earnings Call
MSFT,2008-01-25,Earnings Call
MSFT,2008-04-25,Earnings Call
MSFT,2008-07-18,Earnings Call
MSFT,2008-10-24,Earnings Call
MSFT,2009-01-22,Earnings Call
MSFT,2009-04-24,Earnings Call
MSFT,2009-07-24,Earnings Call
MSFT,2009-10-23,Earnings Call
MSFT,2010-01-29,Earnings Call
MSFT,2010-04-23,Earnings Call
MSFT,2010-07-23,Earnings Call
MSFT,2010-10-29,Earnings Call
MSFT,2011-01-28,Earnings Call
MSFT,2011-04-29,Earnings Call
MSFT,2011-05-11,Earnings Call
MSFT,2011-07-21,Earnings Call
MSFT,2011-10-21,Earnings Call
MSFT,2011-11-15,Earnings Call
MSFT,2012-01-20,Earnings Call
MSFT,2012-04-20,Earnings Call
MSFT,2012-06-19,Earnings Call
MSFT,2012-07-20,Earnings Call
MSFT,2012-10-18,Earnings Call
MSFT,2013-01-25,Earnings Call
MSFT,2013-04-18,Earnings Call
MSFT,2013-05-30,Earnings Call
MSFT,2013-07-19,Earnings Call
MSFT,2013-09-03,Earnings Call
MSFT,2013-09-04,Earnings Call
MSFT,2013-09-20,Earnings Call
MSFT,2013-10-25,Earnings Call
MSFT,2013-11-20,Earnings Call
MSFT,2013-12-04,Earnings Call
MSFT,2014-01-24,Earnings Call
MSFT,2014-03-03,Earnings Call
MSFT,2014-04-25,Earnings Call
MSFT,2014-05-20,Earnings Call
MSFT,2014-05-28,Earnings Call
MSFT,2014-07-23,Earnings Call
MSFT,2014-09-10,Earnings Call
MSFT,2014-10-24,Earnings Call
MSFT,2014-11-12,Earnings Call
MSFT,2014-11-19,Earnings Call
MSFT,2014-12-04,Earnings Call
MSFT,2014-12-05,Earnings Call
MSFT,2015-01-27,Earnings Call
MSFT,2015-03-13,Earnings Call
MSFT,2015-04-24,Earnings Call
MSFT,2015-07-22,Earnings Call
MSFT,2015-09-09,Earnings Call
MSFT,2015-09-17,Earnings Call
MSFT,2015-10-23,Earnings Call
MSFT,2015-11-18,Earnings Call
MSFT,2015-12-02,Earnings Call
MSFT,2016-01-29,Earnings Call
MSFT,2016-04-22,Earnings Call
MSFT,2016-06-13,Earnings Call
MSFT,2016-07-20,Earnings Call
MSFT,2016-09-14,Earnings Call
MSFT,2016-10-21,Earnings Call
MSFT,2016-11-17,Earnings Call
MSFT,2016-12-01,Earnings Call
MSFT,2016-12-07,Earnings Call
MSFT,2017-01-27,Earnings Call
MSFT,2017-04-28,Earnings Call
MSFT,2017-05-23,Earnings Call
MSFT,2017-07-21,Earnings Call
MSFT,2017-09-13,Earnings Call
MSFT,2017-10-27,Earnings Call
MSFT,2017-11-29,Earnings Call
MSFT,2017-12-05,Earnings Call
MSFT,2018-02-01,Earnings Call
MSFT,2018-04-27,Earnings Call
MSFT,2018-07-20,Earnings Call
MSFT,2018-09-06,Earnings Call
MSFT,2018-10-25,Earnings Call
MSFT,2018-11-27,Earnings Call
MSFT,2018-11-29,Earnings Call
MSFT,2018-12-04,Earnings Call
MSFT,2018-12-05,Earnings Call
MSFT,2019-01-31,Earnings Call
MSFT,2019-04-25,Earnings Call
MSFT,2019-06-04,Earnings Call
MSFT,2019-07-19,Earnings Call
MSFT,2019-10-24,Earnings Call
MSFT,2019-12-04,Earnings Call
MSFT,2020-01-30,Earnings Call
MSFT,2020-04-30,Earnings Call
MSFT,2020-07-23,Earnings Call
MSFT,2020-10-28,Earnings Call
MSFT,2020-12-02,Earnings Call
MSFT,2021-01-27,Earnings Call
NFLX,2006-01-25,Earnings Call
NFLX,2006-04-25,Earnings Call
NFLX,2006-07-24,Earnings Call
NFLX,2006-10-24,Earnings Call
NFLX,2007-01-25,Earnings Call
NFLX,2007-04-18,Earnings Call
NFLX,2007-07-24,Earnings Call
NFLX,2007-10-23,Earnings Call
NFLX,2008-01-24,Earnings Call
NFLX,2008-04-22,Earnings Call
NFLX,2008-07-25,Earnings Call
NFLX,2008-10-20,Earnings Call
NFLX,2009-01-27,Earnings Call
NFLX,2009-04-24,Earnings Call
NFLX,2009-07-24,Earnings Call
NFLX,2009-10-23,Earnings Call
NFLX,2010-01-28,Earnings Call
NFLX,2010-04-22,Earnings Call
NFLX,2010-07-22,Earnings Call
NFLX,2010-10-21,Earnings Call
NFLX,2011-01-27,Earnings Call
NFLX,2011-04-26,Earnings Call
NFLX,2011-07-26,Earnings Call
NFLX,2011-10-25,Earnings Call
NFLX,2011-12-07,Earnings Call
NFLX,2012-01-26,Earnings Call
NFLX,2012-04-24,Earnings Call
NFLX,2012-07-25,Earnings Call
NFLX,2012-10-24,Earnings Call
NFLX,2013-01-24,Earnings Call
NFLX,2013-04-23,Earnings Call
NFLX,2013-05-30,Earnings Call
NFLX,2013-07-23,Earnings Call
NFLX,2013-09-25,Earnings Call
NFLX,2013-10-21,Earnings Call
NFLX,2014-01-23,Earnings Call
NFLX,2014-03-04,Earnings Call
NFLX,2014-04-22,Earnings Call
NFLX,2014-05-20,Earnings Call
NFLX,2014-07-22,Earnings Call
NFLX,2014-10-16,Earnings Call
NFLX,2014-11-11,Earnings Call
NFLX,2014-12-08,Earnings Call
NFLX,2015-01-21,Earnings Call
NFLX,2015-03-05,Earnings Call
NFLX,2015-04-16,Earnings Call
NFLX,2015-07-16,Earnings Call
NFLX,2015-10-15,Earnings Call
NFLX,2015-12-08,Earnings Call
NFLX,2016-01-20,Earnings Call
NFLX,2016-04-19,Earnings Call
NFLX,2016-07-19,Earnings Call
NFLX,2016-09-21,Earnings Call
NFLX,2016-10-18,Earnings Call
NFLX,2016-12-06,Earnings Call
NFLX,2017-01-20,Earnings Call
NFLX,2017-04-18,Earnings Call
NFLX,2017-07-18,Earnings Call
NFLX,2017-09-12,Earnings Call
NFLX,2017-10-17,Earnings Call
NFLX,2017-12-04,Earnings Call
NFLX,2018-01-23,Earnings Call
NFLX,2018-04-17,Earnings Call
NFLX,2018-05-15,Earnings Call
NFLX,2018-07-17,Earnings Call
NFLX,2018-10-17,Earnings Call
NFLX,2018-12-03,Earnings Call
NFLX,2019-01-18,Earnings Call
NFLX,2019-04-17,Earnings Call
NFLX,2019-07-18,Earnings Call
NFLX,2019-10-17,Earnings Call
NFLX,2019-12-11,Earnings Call
NFLX,2020-01-22,Earnings Call
NFLX,2020-04-22,Earnings Call
NFLX,2020-07-17,Earnings Call
NFLX,2020-10-21,Earnings Call
NFLX,2021-01-20,Earnings Call
NKE,2005-12-22,Earnings Call
NKE,2006-03-22,Earnings Call
NKE,2006-06-28,Earnings Call
NKE,2006-09-22,Earnings Call
NKE,2006-12-21,Earnings Call
NKE,2007-03-23,Earnings Call
NKE,2007-06-27,Earnings Call
NKE,2007-09-21,Earnings Call
NKE,2007-12-20,Earnings Call
NKE,2008-03-20,Earnings Call
NKE,2008-06-26,Earnings Call
NKE,2008-09-25,Earnings Call
NKE,2008-12-18,Earnings Call
NKE,2009-03-19,Earnings Call
NKE,2009-06-25,Earnings Call
NKE,2009-12-18,Earnings Call
NKE,2010-03-18,Earnings Call
NKE,2010-06-24,Earnings Call
NKE,2011-03-18,Earnings Call
NKE,2011-06-30,Earnings Call
NKE,2011-09-23,Earnings Call
NKE,2011-12-21,Earnings Call
NKE,2012-03-23,Earnings Call
NKE,2012-06-29,Earnings Call
NKE,2012-09-27,Earnings Call
NKE,2012-12-21,Earnings Call
NKE,2013-03-22,Earnings Call
NKE,2013-06-28,Earnings Call
NKE,2013-09-26,Earnings Call
