ticker,market_cap,stock_price,date,log_market_cap
MDT,132112941735.41776,103.00272303042205,2021-03-01,25.60692301290704
MDT,141812369694.69516,110.56494576590401,2021-04-01,25.67777068062978
MDT,142570291311.46878,111.15586433410644,2021-05-01,25.68310098739748
MDT,140264092182.4976,109.35782103105025,2021-06-01,25.66679285532113
MDT,144478169091.10733,112.64335378011067,2021-07-01,25.69639425413105
MDT,147224134762.9071,114.7842639576305,2021-08-01,25.71522198878852
MDT,148132709444.20648,115.49264017740886,2021-09-01,25.721374394362133
MDT,140803697834.15652,109.77852812267486,2021-10-01,25.670632543352166
MDT,134051852525.1206,104.51440756661552,2021-11-01,25.621492521190632
MDT,121215017042.40508,94.50608444213867,2021-12-01,25.520831805896425
MDT,121246952783.69763,94.53098335266114,2022-01-01,25.521095234767355
MDT,118403011916.16884,92.31368617007607,2022-02-01,25.497359997553918
MDT,120693158937.44867,94.09921434190538,2022-03-01,25.51651728521205
MET,13436044403.089396,20.203786486671085,2004-11-01,23.321206813475857
MET,13861560072.652138,20.843634605407715,2004-12-01,23.35238538372825
MET,13804761894.649557,20.758227157592774,2005-01-01,23.34827943441807
MET,13893711567.440598,20.89198082371762,2005-02-01,23.35470216949684
MET,13678731262.855293,20.568714835427024,2005-03-01,23.339108000896502
MET,13397597548.101475,20.14597393217541,2005-04-01,23.318341240374245
MET,14783605827.81168,22.23011525472005,2005-05-01,23.416784689410463
MET,15202352321.074013,22.859784559770063,2005-06-01,23.44471601079026
MET,15971682067.009083,24.01662607192993,2005-07-01,23.494083120302452
MET,16704242354.115314,25.118177331012227,2005-08-01,23.538928557288713
MET,16861065379.049595,25.353992189679825,2005-09-01,23.5482729772657
MET,16574418775.543955,24.922961552937824,2005-10-01,23.53112630607131
MET,17541023286.733,26.37644522530692,2005-11-01,23.587808162367345
MET,17365427637.437107,26.112401962280273,2005-12-01,23.577747149239286
MET,17405493551.99893,26.172649097442626,2006-01-01,23.580051714716635
MET,17404699700.993576,26.17145538330078,2006-02-01,23.580006104455315
MET,17199110073.535187,25.862310160761293,2006-03-01,23.56812347951652
MET,17302317512.28152,26.01750323646947,2006-04-01,23.57410628972576
MET,17964181572.486736,27.012748544866387,2006-05-01,23.611645699696346
MET,17532955700.90712,26.364313992587004,2006-06-01,23.587348129818942
MET,17893366017.64959,26.906263160705567,2006-07-01,23.60769586755982
MET,18570419458.567577,27.924348748248555,2006-08-01,23.64483580002402
MET,19392353450.26761,29.160291290283205,2006-09-01,23.688144673269296
MET,20011094105.20364,30.090691913257945,2006-10-01,23.719552661968493
MET,20361675749.817337,30.617861702328636,2006-11-01,23.73692033122495
MET,20550339542.01602,30.90155553817749,2006-12-01,23.746143300477996
MET,21438089542.69213,32.23646564483643,2007-01-01,23.78843506202818
MET,22524369117.946606,33.86990476909437,2007-02-01,23.837863631966297
MET,21973369979.50575,33.04136709733443,2007-03-01,23.81309710163476
MET,22515372184.392456,33.85637607574463,2007-04-01,23.837464121071534
MET,23891935127.222393,35.92631444064054,2007-05-01,23.896806796561755
MET,23074273607.796013,34.69679641723633,2007-06-01,23.861984137221025
MET,22266498491.383057,33.48214458283924,2007-07-01,23.82634907601018
MET,22238393399.052383,33.43988294186799,2007-08-01,23.82508606446817
MET,23329958769.07459,35.08127031828228,2007-09-01,23.873004155686058
MET,24162802494.591553,36.333617832349695,2007-10-01,23.908080200578556
MET,22677569115.083958,34.100271679106214,2007-11-01,23.84464212818697
MET,22186102676.455803,33.361253356933595,2007-12-01,23.822731924236294
MET,20638780630.091938,31.034544445219495,2008-01-01,23.750437697815176
MET,20852556660.02047,31.355999565124513,2008-02-01,23.760742399257527
MET,20739877954.426468,31.18656454086304,2008-03-01,23.755324155180162
MET,21708939764.609665,32.64374325492165,2008-04-01,23.800989983375526
MET,21561743736.67403,32.42240451631092,2008-05-01,23.794186458041132
MET,20259472502.848827,30.4641786302839,2008-06-01,23.731888299043437
MET,18410546003.48534,27.68394695628773,2008-07-01,23.636189489735603
MET,18571816183.145374,27.926449003673735,2008-08-01,23.64491100952901
MET,19721553816.332764,29.655310040428525,2008-09-01,23.704977976948502
MET,11956101281.070568,17.97839529617973,2008-10-01,23.20450755248232
MET,9932819476.256485,14.935985464798776,2008-11-01,23.019110209873382
MET,11312178431.312634,17.010128194635566,2008-12-01,23.149145719607116
MET,10810654777.806599,16.255986833572386,2009-01-01,23.10379803825312
MET,9346552015.283545,14.054414799338893,2009-02-01,22.95827334381634
MET,6952004640.723728,10.453732750632547,2009-03-01,22.662295892447215
MET,9730550817.65361,14.631833984738304,2009-04-01,22.998536341783918
MET,11100477431.632278,16.691793298721315,2009-05-01,23.13025395619848
MET,11121232838.472874,16.72300321405584,2009-06-01,23.132121986392725
MET,11071400204.748528,16.648069858551025,2009-07-01,23.12763106209537
MET,13361394376.138544,20.091535204932804,2009-08-01,23.315635369080244
MET,13771808916.142216,20.708675747825986,2009-09-01,23.345889507518287
MET,13356170734.845213,20.083680412986062,2009-10-01,23.315244342327755
MET,12654954427.990751,19.029261112213135,2009-11-01,23.26131462983
MET,13161927956.545439,19.791597453030672,2009-12-01,23.300594253370573
MET,13813817089.496552,20.77184345847682,2010-01-01,23.348935166574073
MET,12992579070.636826,19.536947451139753,2010-02-01,23.28764419069611
MET,15229644512.944006,22.900823841924254,2010-03-01,23.44650966234299
MET,16863154312.817326,25.357133320399694,2010-04-01,23.548396860563194
MET,15394647201.746511,23.14893846511841,2010-05-01,23.457285701642395
MET,14847007090.50891,22.32545176419345,2010-06-01,23.421064139155984
MET,14437798438.293068,21.710124515351794,2010-07-01,23.39311549606538
MET,14574710608.785547,21.91599941253662,2010-08-01,23.40255371367096
MET,14818207930.858896,22.282146453857422,2010-09-01,23.419122527158454
MET,14726056016.599747,22.143577575683594,2010-10-01,23.412884279810715
MET,14889578868.161856,22.389466966901505,2010-11-01,23.42392740037882
MET,16308156899.854029,24.522583441300824,2010-12-01,23.51493124289307
MET,17365171540.100716,26.112016868591308,2011-01-01,23.577732401590673
MET,17761329979.15,26.707720505563838,2011-02-01,23.600289457920002
MET,16851409559.558321,25.339472729226816,2011-03-01,23.547700143632284
MET,16851424681.527792,25.33949546813965,2011-04-01,23.547701041003073
MET,16804683556.279325,25.269210815429688,2011-05-01,23.544923467614698
MET,15612470082.620459,23.476478836753152,2011-06-01,23.471335796150985
MET,15748252679.3541,23.680655193328857,2011-07-01,23.479995255070257
MET,12801478163.852026,19.249588924905527,2011-08-01,23.27282648275544
MET,11299581170.763615,16.991185687837145,2011-09-01,23.148031497443604
MET,11968333830.901356,17.996789387294225,2011-10-01,23.20553015141429
MET,12131505083.936346,18.242150079636346,2011-11-01,23.219071631672286
MET,11971210826.167686,18.001115526471818,2011-12-01,23.205770506468774
MET,13426298041.784151,20.189130878448488,2012-01-01,23.320481161068372
MET,14527493122.196407,21.84499845504761,2012-02-01,23.399308768480033
MET,14656593318.514498,22.039126482876863,2012-03-01,23.408156127036015
MET,13859466074.198528,20.840485858917237,2012-04-01,23.352234307181046
MET,12535865563.055315,18.85018712824041,2012-05-01,23.251859617872377
MET,11354779965.059015,17.074188141595748,2012-06-01,23.152904634514243
MET,11631028952.68127,17.489583878290084,2012-07-01,23.17694227356866
MET,13154116866.707432,19.77985191345215,2012-08-01,23.30000061628568
MET,13436036633.518238,20.203774803563167,2012-09-01,23.321206235212408
MET,13597927891.032782,20.447210766020277,2012-10-01,23.333183257126837
MET,12848711113.680468,19.320613134474982,2012-11-01,23.276509340819697
MET,12957363523.864754,19.483993816375733,2012-12-01,23.284930075374927
MET,14362978078.436102,21.597617103939964,2013-01-01,23.387919766142485
MET,14414778019.149836,21.67550869991905,2013-02-01,23.391519768622324
MET,15109894298.485275,22.72075538635254,2013-03-01,23.43861561773904
MET,14718699891.88432,22.132516167380594,2013-04-01,23.412384623784266
MET,16702268491.39163,25.115209232677113,2013-05-01,23.538810384951883
MET,17798509860.119904,26.763627910614012,2013-06-01,23.602380575016493
MET,19204529560.458878,28.877860416065563,2013-07-01,23.678412002763906
MET,19376475069.47403,29.13641496138139,2013-08-01,23.687325541905896
MET,19272733669.68925,28.980418968200684,2013-09-01,23.681957170737835
MET,19279278322.409332,28.990260165670644,2013-10-01,23.682296694017932
MET,20360338911.332268,30.615851497650148,2013-11-01,23.73685467442989
MET,20995624927.507515,31.571131388346355,2013-12-01,23.767579916179354
MET,20994477173.64867,31.569405510312034,2014-01-01,23.767525248350427
MET,20099793271.48956,30.22406889262952,2014-02-01,23.72397536695803
MET,21278900268.310402,31.997092655726842,2014-03-01,23.780981820963692
MET,20859207719.07147,31.36600076584589,2014-04-01,23.76106130492869
MET,20672882365.12701,31.085823240734282,2014-05-01,23.75208864770721
MET,22453232281.891743,33.76293627421061,2014-06-01,23.834700417692673
MET,22604447136.83653,33.990318124944515,2014-07-01,23.84141249983302
MET,21715880459.886715,32.65417998177664,2014-08-01,23.80130964827225
MET,22536642312.75771,33.888359978085475,2014-09-01,23.838408368745384
MET,20877204648.534157,31.393062757409137,2014-10-01,23.761923714012614
MET,22669863194.64549,34.08868428280479,2014-11-01,23.844302266804743
MET,22451269299.479073,33.75998453660445,2014-12-01,23.834612988488704
MET,20453471009.923744,30.755894279479982,2015-01-01,23.741418436569067
MET,20899616543.37015,31.4267635345459,2015-02-01,23.762996648541694
MET,21329871311.469906,32.073737838051535,2015-03-01,23.783374336193933
MET,21168048821.04707,31.83040528070359,2015-04-01,23.77575875067723
MET,22056532264.94861,33.16641826629639,2015-05-01,23.816874642810014
MET,23284097226.272003,35.01230829412287,2015-06-01,23.871036442015967
MET,23646905591.471115,35.55786340886896,2015-07-01,23.886498101525557
MET,22263846069.785137,33.478156135195775,2015-08-01,23.826229947284492
MET,20128524249.13553,30.267271677652996,2015-09-01,23.725403762889144
MET,20613681716.71133,30.996803196993742,2015-10-01,23.749220853290037
MET,21500553636.43055,32.33039293289185,2015-11-01,23.79134452228014
MET,20632171600.767887,31.024606444618918,2015-12-01,23.750117422705287
MET,18460463156.65607,27.75900740372507,2016-01-01,23.638897155449392
MET,16741149472.90191,25.17367458343506,2016-02-01,23.54113556589297
MET,18506316421.24127,27.82795697992498,2016-03-01,23.641377938932557
MET,19138250833.009075,28.77819706144787,2016-04-01,23.674954830760026
MET,19115686796.695282,28.744267509097146,2016-05-01,23.67377513317443
MET,18332778966.718636,27.56700862537731,2016-06-01,23.631956494874604
MET,17949838461.150017,26.9911808013916,2016-07-01,23.610846952461376
MET,17962261826.379486,27.009861821713656,2016-08-01,23.6115388287719
MET,19147126627.059296,28.791543597266788,2016-09-01,23.67541849573073
MET,20373575979.780636,30.63575608389718,2016-10-01,23.737504603067965
MET,22989300923.520817,34.569022950671965,2016-11-01,23.85829476740884
MET,24397761979.54018,36.6869265238444,2016-12-01,23.91775724288884
MET,23972900515.18056,36.04806213378906,2017-01-01,23.900189884128825
MET,23421171773.25865,35.21842735692074,2017-02-01,23.876906226881395
MET,23584801665.273193,35.464477704918906,2017-03-01,23.883868344288498
MET,23061277474.09889,34.677254124691615,2017-04-01,23.861420748088953
MET,22930521579.98547,34.48063642328436,2017-05-01,23.85573468017704
MET,23577854904.63488,35.454031857577235,2017-06-01,23.883573756952085
MET,24734646884.463737,37.19350051879883,2017-07-01,23.931470805577696
MET,24049767261.81977,36.16364669799805,2017-08-01,23.903391156188146
MET,24887958622.59431,37.424035453796385,2017-09-01,23.93764993399594
MET,26835859513.208946,40.3530949679288,2017-10-01,24.013004871621014
MET,26812080040.14138,40.317337762741815,2017-11-01,24.012118370673434
MET,26504686900.751564,39.855110549926756,2017-12-01,24.000587418479267
MET,26678526478.187176,40.11651320684524,2018-01-01,24.007124827015378
MET,23799551198.3207,35.787396681936166,2018-02-01,23.892932560232623
MET,23850409266.095062,35.86387198311942,2018-03-01,23.895067214137516
MET,24012590111.80327,36.107743399483816,2018-04-01,23.90184411773798
MET,24291095384.449852,36.52653191306374,2018-05-01,23.91337567505114
MET,23852700183.280537,35.86731683640253,2018-06-01,23.89516326310429
MET,23058242744.45774,34.67269080025809,2018-07-01,23.86128914526086
MET,23993076531.421577,36.078400819197945,2018-08-01,23.901031147819182
MET,24388151814.77992,36.672475714432565,2018-09-01,23.91736326995128
MET,22987382837.387066,34.566138723622196,2018-10-01,23.858211330067213
MET,23314662384.533672,35.05826913742792,2018-11-01,23.872348286489956
MET,21178787741.729504,31.846553400943154,2018-12-01,23.77626593949152
MET,23234110382.787758,34.93714305332729,2019-01-01,23.868887310942643
MET,23733999733.39437,35.68882691232782,2019-02-01,23.89017444495629
MET,23462305739.51734,35.280280521937776,2019-03-01,23.878660959209093
MET,24018692620.37432,36.116919744582404,2019-04-01,23.902098223323208
MET,25424934428.617966,38.23148623379794,2019-05-01,23.958996199865634
MET,26123984447.66757,39.28264808654785,2019-06-01,23.986119673659267
MET,27013749550.044815,40.620588302612305,2019-07-01,24.019611815924986
MET,24755578508.84994,37.22497541254217,2019-08-01,23.9323166948606
MET,25520010780.96449,38.37445259094238,2019-09-01,23.962728717874498
MET,24838354255.55566,37.34944534301758,2019-10-01,23.935654838014703
MET,26879999132.780575,40.419467735290525,2019-11-01,24.014648320338733
MET,27493726357.656193,41.34232966105143,2019-12-01,24.037223683143907
MET,28212936396.321945,42.42380614507766,2020-01-01,24.063046447160843
MET,27738717041.216637,41.710722270764805,2020-02-01,24.046095001348153
MET,17917459865.848495,26.942493091930043,2020-03-01,23.60904148588836
MET,18000575850.06319,27.067474637712753,2020-04-01,23.61366958600103
MET,18934132908.38374,28.471264839172363,2020-05-01,23.664232104190305
MET,21169256803.67706,31.832221724770285,2020-06-01,23.77581581536817
MET,21019495846.06354,31.60702610015869,2020-07-01,23.768716217619644
MET,21891038438.17634,32.917565118698846,2020-08-01,23.80934318628593
MET,21429965079.842564,32.2242488861084,2020-09-01,23.788056016931854
MET,22048742496.375626,33.154704787514426,2020-10-01,23.816521407570185
MET,25570061891.35073,38.449714469909665,2020-11-01,23.96468804671395
MET,26818872034.57175,40.32755088806152,2020-12-01,24.012371657039008
MET,28599476204.51239,43.005046242161804,2021-01-01,24.076654240076966
MET,31639943813.834625,47.57699886121248,2021-02-01,24.17768620404892
MET,34811151609.186554,52.34554556141729,2021-03-01,24.273203620934016
MET,36205809223.693825,54.44269289289202,2021-04-01,24.31248541869592
MET,37961255660.20158,57.08235855102539,2021-05-01,24.359831888650056
MET,36568423600.46911,54.9879563071511,2021-06-01,24.32245096182008
MET,34033213489.440628,51.175759633382164,2021-07-01,24.25060275207467
MET,35824624178.280594,53.86950475519354,2021-08-01,24.301901320117988
MET,36061872602.67552,54.22625532604399,2021-09-01,24.308501983563925
MET,38120245385.355675,57.321431477864586,2021-10-01,24.36401135289311
MET,37213909669.69369,55.95857402256557,2021-11-01,24.339948444188384
MET,35996614716.79273,54.12812701138583,2021-12-01,24.306690735336247
MET,39373947676.88564,59.20662422180176,2022-01-01,24.396370208068674
MET,41305470799.60147,62.11105647839998,2022-02-01,24.444260793022092
MET,38358376022.91863,57.67950863308377,2022-03-01,24.37023875089653
MS,44126606051.21794,27.735138938540505,2004-11-01,24.510328749298804
MS,45599694712.46546,28.66102747483687,2004-12-01,24.543166858542268
MS,46718963574.409485,29.364527702331543,2005-01-01,24.567415991453398
MS,49325853270.38012,31.00305045278449,2005-02-01,24.621714187648802
MS,48608179933.02779,30.55196727405895,2005-03-01,24.60705766506926
MS,45190124800.54583,28.40359824044364,2005-04-01,24.5341444220508
MS,42162147524.06166,26.50040699186779,2005-05-01,24.46478867735999
MS,43366450144.07418,27.25735395604914,2005-06-01,24.492951940949727
MS,45716056819.91577,28.73416519165039,2005-07-01,24.54571542587004
MS,44942300197.02082,28.247831676317297,2005-08-01,24.528645286128082
MS,44753229145.95831,28.12899380638486,2005-09-01,24.52442943875011
MS,45496228253.40997,28.59599513099307,2005-10-01,24.54089526393784
MS,47188969586.50861,29.659943171909877,2005-11-01,24.577426007025853
MS,49182756575.1757,30.91310909816197,2005-12-01,24.61880892289925
MS,51091913505.64957,32.113082027435304,2006-01-01,24.656892073211736
MS,52607942249.298096,33.06595993041992,2006-02-01,24.686132938624393
MS,52368443434.42502,32.91542642012887,2006-03-01,24.681570022329502
MS,55679982063.09268,34.99684604845549,2006-04-01,24.742886530829793
MS,53796093583.54048,33.81275523792613,2006-05-01,24.70846669150655
MS,51210776516.654274,32.18779165094549,2006-06-01,24.659215825685212
MS,55379182044.410706,34.80778255462646,2006-07-01,24.737469584706744
MS,57999971243.81687,36.455041636591375,2006-08-01,24.783708351696447
MS,61061793008.995056,38.37950534820557,2006-09-01,24.835152188528774
MS,66282468635.38569,41.660885377363726,2006-10-01,24.91719127436618
MS,67323798634.30205,42.31539826166062,2006-11-01,24.93277963121159
MS,69545256528.09143,43.71166343688965,2006-12-01,24.965243550662034
MS,71975632778.73993,45.239241218566896,2007-01-01,24.999593465052268
MS,71533383095.18915,44.961271587171055,2007-02-01,24.993430074120358
MS,67015115345.00122,42.12137985229492,2007-03-01,24.92818403305723
MS,71900734807.7774,45.19216518402099,2007-04-01,24.99855232147901
MS,74876275287.28139,47.06239804354581,2007-05-01,25.039102925454426
MS,76124277781.16862,47.84681193033854,2007-06-01,25.05563307565618
MS,73930624926.06754,46.46802320934477,2007-07-01,25.02639298942258
MS,66019788538.72548,41.49578160824983,2007-08-01,24.913220360378226
MS,68259107231.54169,42.90327292994449,2007-09-01,24.946576701399238
MS,70152718741.04375,44.09347501008407,2007-10-01,24.973940398852847
MS,56910891224.08913,35.77051616850353,2007-11-01,24.76475256967585
MS,55252939085.76965,34.72843437194824,2007-12-01,24.735187372051936
MS,52225875741.595314,32.825817562284925,2008-01-01,24.67884391287641
MS,47479895023.34595,29.84280014038086,2008-02-01,24.58357219571968
MS,46301600249.7673,29.102200031280518,2008-03-01,24.55844236007129
MS,51064399125.01248,32.095788262107156,2008-04-01,24.656353401041727
MS,49730072784.060524,31.25711677187965,2008-05-01,24.629875673256553
MS,43032224059.51363,27.04728099278041,2008-06-01,24.485215068715323
MS,39214198630.59304,24.647516424005683,2008-07-01,24.392304728124742
MS,44324533536.093575,27.85954339163644,2008-08-01,24.514804165130915
MS,34847352584.11226,21.902798607235862,2008-09-01,24.274243005244777
MS,19972076378.905254,12.55315925764001,2008-10-01,23.717600953876744
MS,15139138328.953793,9.515486064710116,2008-11-01,23.440549169792735
MS,16222325416.738337,10.196307615800338,2008-12-01,23.509654242604082
MS,20263849680.185318,12.736549139022827,2009-01-01,23.73210433154609
MS,23883748665.65905,15.011784202174136,2009-02-01,23.896464092449808
MS,24537673936.410385,15.422799457203258,2009-03-01,23.923475485119297
MS,26213768320.628574,16.476284299577987,2009-04-01,23.989550618103205
MS,31017632719.039917,19.495683670043945,2009-05-01,24.157821677116022
MS,32580881516.109814,20.47824105349454,2009-06-01,24.206991496725113
MS,30931239687.226036,19.44138258153742,2009-07-01,24.15503250325487
MS,33466968563.806442,21.03517822992234,2009-08-01,24.233824776326113
MS,33434326328.18676,21.01466142563593,2009-09-01,24.232848943548504
MS,36477957250.2483,22.927691546353426,2009-10-01,24.319974004155085
MS,36675087980.74722,23.051595211029053,2009-11-01,24.325363559902293
MS,33706209354.14054,21.185549562627617,2009-12-01,24.240947911164138
MS,33934683478.204826,21.329153663233708,2010-01-01,24.247703439762475
MS,30938633832.83113,19.446030064633018,2010-02-01,24.155271525745775
MS,33159083899.871162,20.841661784959875,2010-03-01,24.224582540169372
MS,34398037935.347786,21.62038839431036,2010-04-01,24.26126536293596
MS,31118997184.753418,19.55939483642578,2010-05-01,24.16108431159708
MS,28647257435.71195,18.00581862709739,2010-06-01,24.078323549022883
MS,28686404771.80481,18.030424118041992,2010-07-01,24.079689146149224
MS,29650248607.028614,18.6362341967496,2010-08-01,24.112736347077714
MS,29396349661.69085,18.476649693080358,2010-09-01,24.104136342415433
MS,28370221705.93625,17.831691832769486,2010-10-01,24.06860590053876
MS,28999431284.31411,18.227172397431872,2010-11-01,24.09054205585487
MS,30117737799.731167,18.93006775595925,2010-12-01,24.128380130806864
MS,32685233702.85034,20.543830108642577,2011-01-01,24.21018924414159
MS,34140203754.826595,21.458330455579254,2011-02-01,24.253741522508914
MS,31708061565.565025,19.92964271877123,2011-03-01,24.17983679356082
MS,30258380916.59546,19.01846694946289,2011-04-01,24.133039038144652
MS,27875807967.231388,17.520935240246,2011-05-01,24.051025051678156
MS,25755317363.652317,16.188131592490457,2011-06-01,23.97190694229737
MS,25422606973.88649,15.979011297225952,2011-07-01,23.958904653463627
MS,20248765038.32444,12.727067905923594,2011-08-01,23.731359642877496
MS,17266866368.339176,10.852838697887602,2011-09-01,23.572055263210785
MS,18258376424.78943,11.476037979125977,2011-10-01,23.627889793855054
MS,17376093027.569,10.92149153209868,2011-11-01,23.57836113448016
MS,17670742125.147865,11.10668895358131,2011-12-01,23.595176121555546
MS,19826837677.907944,12.461871576309203,2012-01-01,23.71030229514785
MS,22237012272.45331,13.976751899719238,2012-02-01,23.825023957036944
MS,22146930128.92116,13.920132073489102,2012-03-01,23.820964729201332
MS,20427823917.19818,12.839612770080567,2012-04-01,23.740163726015698
MS,16731337685.97516,10.51623990318992,2012-05-01,23.54054930606942
MS,15770933839.570908,9.912591979617165,2012-06-01,23.481434452374295
MS,15796512701.806568,9.928669202895392,2012-07-01,23.48305503754264
MS,16719330811.251764,10.50869315603505,2012-08-01,23.539831420551522
MS,19622344806.219402,12.333340544449655,2012-09-01,23.699934794963113
MS,20114119693.665276,12.642438525245304,2012-10-01,23.724687877714903
MS,19428769302.277336,12.211671465919132,2012-11-01,23.690020758251325
MS,20923661023.902893,13.151263999938966,2012-12-01,23.764146461974807
MS,24530396433.83026,15.418225288391113,2013-01-01,23.92317885626968
MS,26994243943.164223,16.966840944792096,2013-02-01,24.018889492932885
MS,26270106750.58365,16.511695003509523,2013-03-01,23.991697504228434
MS,25003701421.477577,15.715714281255549,2013-04-01,23.94228970771438
MS,28130011353.709484,17.68071109598333,2013-05-01,24.06010286306379
MS,29784326564.121246,18.720506954193116,2013-06-01,24.11724813787121
MS,30682348409.30592,19.28494557467374,2013-07-01,24.14695335579979
MS,30970519579.800694,19.46607138893821,2013-08-01,24.15630160766521
MS,32198787595.272064,20.238081455230713,2013-09-01,24.195194636467164
MS,32945518045.75713,20.707428061443828,2013-10-01,24.21812106575245
MS,35267074920.84503,22.166609001159667,2013-11-01,24.286215643840933
MS,36046019041.24306,22.656203042893182,2013-12-01,24.30806226576532
MS,36480678779.78371,22.92940212431408,2014-01-01,24.3200486088814
MS,34764909428.74708,21.85098015634637,2014-02-01,24.271874365251573
MS,36955134298.05211,23.22761426653181,2014-03-01,24.33297042727359
MS,35453298260.18924,22.283656983148482,2014-04-01,24.291482125376284
MS,35539448150.27146,22.33780524844215,2014-05-01,24.293909131985437
MS,37423322083.97275,23.52188691638765,2014-06-01,24.345559932151442
MS,38133692401.279106,23.96837988766757,2014-07-01,24.364364043297126
MS,38413257765.361244,24.144096646990096,2014-08-01,24.371668491259822
MS,41029093996.59293,25.78824261256627,2014-09-01,24.437547261669817
MS,39848859058.71184,25.046423041302226,2014-10-01,24.40835961087469
MS,41811049062.42772,26.279729140432256,2014-11-01,24.456426473184695
MS,44267049364.52345,27.823412548411977,2014-12-01,24.513506430566174
MS,42086557268.81027,26.452895832061767,2015-01-01,24.46299422186727
MS,42648447350.251045,26.80606370223196,2015-02-01,24.476256705772464
MS,42568562334.23406,26.75585313276811,2015-03-01,24.474381844410555
MS,43549786386.035736,27.37258729480562,2015-04-01,24.497170635205013
MS,45160595297.33658,28.385037899017334,2015-05-01,24.5334907581015
MS,46739670662.44646,29.3775428425182,2015-06-01,24.567859119871546
MS,46769947887.07386,29.39657315340909,2015-07-01,24.56850669444527
MS,43656273531.50504,27.439518247331893,2015-08-01,24.499612832421512
MS,39524475527.173,24.842536472138903,2015-09-01,24.40018595055917
MS,38932706320.50254,24.4705885106867,2015-10-01,24.38510051376113
MS,40864726574.03946,25.68493185043335,2015-11-01,24.433533096935054
MS,39623206689.834595,24.904592514038086,2015-12-01,24.40268081108085
MS,32600534511.86732,20.49059365925036,2016-01-01,24.207594521254208
MS,28896048020.362854,18.162192344665527,2016-02-01,24.086970676013866
MS,30746062558.174133,19.324992179870605,2016-03-01,24.149027776111588
MS,31304629371.188934,19.676071257818315,2016-04-01,24.167031826788786
MS,32407853729.520527,20.369486945016043,2016-05-01,24.201666629430065
MS,31273108095.342464,19.656259016557172,2016-06-01,24.16602439891464
MS,33560101323.890686,21.093715476989747,2016-07-01,24.236603737727112
MS,36604791895.49322,23.007411625074305,2016-08-01,24.32344499489003
MS,38728497940.24513,24.34223629179455,2016-09-01,24.37984154687166
MS,39927304422.106064,25.095728737967356,2016-10-01,24.41032624815718
MS,46637490929.37651,29.313319251650857,2016-11-01,24.56567058100161
MS,52529888505.29989,33.016900380452476,2016-12-01,24.68464814941431
MS,52991512816.2384,33.30704765319824,2017-01-01,24.693397602132798
MS,55767644389.10233,35.05194493343956,2017-02-01,24.744459688498186
MS,55224569057.630455,34.71060280177904,2017-03-01,24.734673782829308
MS,52250297093.44161,32.84116724917763,2017-04-01,24.679311413774048
MS,52864470077.167854,33.22719678011808,2017-05-01,24.69099730700363
MS,54838078292.32649,34.46767963062633,2017-06-01,24.727650648946423
MS,57261760482.02515,35.99104995727539,2017-07-01,24.770898881551105
MS,57690011453.2139,36.260220900825836,2017-08-01,24.778349883745506
MS,58134114854.24042,36.53935565948486,2017-09-01,24.7860185032564
MS,62021393491.91839,38.98264832930131,2017-10-01,24.850745218794525
MS,61853452357.51924,38.87709136236282,2017-11-01,24.848033752457027
MS,65944481056.21338,41.448448181152344,2017-12-01,24.912079028850865
MS,69177659300.3046,43.4806155250186,2018-01-01,24.959943804964034
MS,68923866800.40862,43.321097926089635,2018-02-01,24.956268352667923
MS,70350882440.29454,44.21802793230329,2018-03-01,24.9767611640002
MS,66967960680.46207,42.09174147106352,2018-04-01,24.927480143164793
MS,67282753088.86441,42.28959967873313,2018-05-01,24.93216977164407
MS,63441273839.49643,39.875093550909135,2018-06-01,24.873380493508623
MS,62236840646.65295,39.11806451706659,2018-07-01,24.854212954709617
MS,62269658090.67436,39.13869144605554,2018-08-01,24.85474011506051
MS,61239258182.124084,38.4910485117059,2018-09-01,24.838054294372586
MS,57714493747.213615,36.275608892026156,2018-10-01,24.778774170376682
MS,57282415126.80054,36.004032135009766,2018-11-01,24.77125952223649
MS,51533969111.09121,32.3909296738474,2018-12-01,24.66550702156945
MS,53996647987.00242,33.93881080264137,2019-01-01,24.712187807269224
MS,53861910914.973206,33.854123768053554,2019-02-01,24.709689402998173
MS,54452700874.32861,34.22545623779297,2019-03-01,24.72059828792952
MS,59527607486.90651,37.41521526518322,2019-04-01,24.80970603326386
MS,57868506231.48138,36.37241120771928,2019-05-01,24.781439139713807
MS,55668368009.94873,34.98954620361328,2019-06-01,24.742677923280986
MS,57644272252.34292,36.23147218877619,2019-07-01,24.777556724906706
MS,53014920166.709206,33.321760004216976,2019-08-01,24.69383922346072
MS,56560573467.0639,35.55032901763916,2019-09-01,24.75857799757569
MS,56612347466.84199,35.58287081511124,2019-10-01,24.75949295148803
MS,64491325258.82721,40.53508815765381,2019-11-01,24.889796559592057
MS,66092904669.08046,41.54173769269671,2019-12-01,24.914327235668473
MS,70414751635.77852,44.258171989804225,2020-01-01,24.977668618440855
MS,70045074316.32594,44.025816666452506,2020-02-01,24.972404790573666
MS,47810037769.23093,30.050306580283426,2020-03-01,24.590501449570116
MS,50364145512.353806,31.65565399896531,2020-04-01,24.642545360295294
MS,53565852988.81531,33.66804084777832,2020-05-01,24.70417763090295
MS,63651819734.573364,40.007429122924805,2020-06-01,24.876693751243796
